# ne_cache v1 — ORACLE-PROVENANCE INPUT DATA (m4-pinning §P4/C3; RESEARCH-M §2 amendment).
# Conductor N(E) and root number ε(E) for the height-ordered family
#   {E_{A,B}: y²=x³+Ax+B, H(E)=max(4|A|³,27B²) ≤ X, reduced, nonsingular}.
# N, eps are OBTAINED FROM AN ORACLE (PARI/GP) — a live oracle supplying
# trusted INPUT, not refereeing our numbers; a_p stays COMPUTED (ap_charsum).
# Residual risk: a systematic oracle N/ε error propagates silently — certified
# against pinned ecdata by verify/m4/oracle_dual_overlap_NE (5676 classes exact).
# Generated by: `at ne-cache --X 131072 --out data/m5/ne_cache_x131072.txt`.
# Oracle: PARI/GP [2, 17, 4], ellglobalred(ellinit([0,0,0,A,B]))[1] (N), ellrootno (eps).
# provenance: oracle   (columns N, eps)
# format_version 1
# generator_hash 787e95ade733c99f38e72ccb7d38f049b7e02b59ddb673627c58d8bc346de521
# X 131072
# count 9014
# A B N eps
-24 -11 208116 -1
-24 -10 841536 -1
-24 -9 283248 -1
-24 -8 53568 -1
-24 -7 215892 1
-24 -6 869184 -1
-24 -5 17136 -1
-24 -4 18288 -1
-24 -3 220212 -1
-24 -2 883008 -1
-24 -1 884304 -1
-24 0 2304 1
-24 1 221076 -1
-24 2 883008 1
-24 3 880848 -1
-24 4 4572 1
-24 5 4284 1
-24 6 869184 1
-24 7 863568 1
-24 8 53568 1
-24 9 70812 1
-24 10 841536 1
-24 11 832464 -1
-24 12 51408 1
-24 13 67644 -1
-24 14 266688 -1
-24 15 787536 -1
-24 16 6048 -1
-24 17 189972 -1
-24 18 248256 1
-24 19 728784 -1
-24 20 11124 -1
-24 21 173556 1
-24 22 225216 -1
-24 23 31248 -1
-24 24 39744 1
-24 25 153684 -1
-24 26 12096 -1
-24 27 189936 -1
-24 28 34128 -1
-24 29 130356 1
-24 30 495936 -1
-24 31 156528 -1
-24 32 1152 -1
-24 33 103572 -1
-24 34 385344 1
-24 35 355536 -1
-24 36 1692 -1
-24 37 73332 1
-24 38 260928 1
-24 39 227664 -1
-24 40 4032 1
-24 41 13212 1
-24 42 122688 1
-24 43 85968 -1
-24 44 3024 -1
-24 45 828 1
-24 46 29376 -1
-24 47 69552 1
-24 48 864 -1
-24 49 12708 1
-24 50 65088 -1
-24 51 238896 -1
-24 52 4428 1
-24 53 82188 1
-24 54 124992 1
-24 55 422064 -1
-24 56 29376 -1
-24 57 129708 -1
-24 58 189504 -1
-24 59 206352 1
-24 60 41904 -1
-24 61 180684 -1
-24 62 775872 1
-24 63 276624 -1
-24 64 6912 -1
-24 65 235116 -1
-24 66 997056 1
-24 67 351504 1
-24 68 5796 -1
-24 69 293004 -1
-23 -69 639032 -1
-23 -68 1218880 1
-23 -67 1160560 1
-23 -66 17236 -1
-23 -65 523256 1
-23 -64 990784 1
-23 -63 935920 -1
-23 -62 55120 -1
-23 -61 414392 -1
-23 -60 776512 -1
-23 -59 725104 -1
-23 -58 42160 1
-23 -57 312440 1
-23 -56 576064 1
-23 -55 528112 1
-23 -54 15032 -1
-23 -53 43480 -1
-23 -52 389440 1
-23 -51 344944 1
-23 -50 4708 1
-23 -49 129272 -1
-23 -48 216640 1
-23 -47 35120 -1
-23 -46 8464 -1
-23 -45 48056 -1
-23 -44 57664 -1
-23 -43 20080 -1
-23 -42 1040 -1
-23 -41 26248 -1
-23 -40 87488 -1
-23 -39 121616 -1
-23 -38 440 -1
-23 -37 93640 -1
-23 -36 218816 -1
-23 -35 249488 -1
-23 -34 4364 -1
-23 -33 154120 1
-23 -32 336320 -1
-23 -31 363536 1
-23 -30 24368 -1
-23 -29 207688 1
-23 -28 3520 -1
-23 -27 463760 -1
-23 -26 30416 -1
-23 -25 254344 1
-23 -24 529856 -1
-23 -23 550160 1
-23 -22 3560 -1
-23 -21 294088 1
-23 -20 605888 -1
-23 -19 622736 -1
-23 -18 9980 -1
-23 -17 326920 -1
-23 -16 668096 1
-23 -15 681488 1
-23 -14 43376 -1
-23 -13 352840 1
-23 -12 716480 -1
-23 -11 726416 1
-23 -10 3536 1
-23 -9 371848 -1
-23 -8 751040 -1
-23 -7 757520 -1
-23 -6 23848 1
-23 -5 383944 -1
-23 -4 771776 -1
-23 -3 154960 -1
-23 -2 12140 -1
-23 -1 389128 -1
-23 0 33856 -1
-23 1 778256 1
-23 2 48560 1
-23 3 77480 -1
-23 4 771776 1
-23 5 767888 -1
-23 6 47696 -1
-23 7 378760 1
-23 8 751040 1
-23 9 743696 1
-23 10 1768 1
-23 11 363208 1
-23 12 716480 1
-23 13 705680 1
-23 14 10844 1
-23 15 340744 -1
-23 16 668096 -1
-23 17 653840 1
-23 18 39920 1
-23 19 311368 -1
-23 20 605888 1
-23 21 588176 1
-23 22 7120 -1
-23 23 275080 -1
-23 24 529856 1
-23 25 508688 -1
-23 26 15208 1
-23 27 231880 -1
-23 28 3520 1
-23 29 415376 1
-23 30 6092 1
-23 31 181768 -1
-23 32 336320 1
-23 33 308240 -1
-23 34 17456 1
-23 35 124744 -1
-23 36 218816 1
-23 37 187280 -1
-23 38 880 -1
-23 39 60808 1
-23 40 87488 1
-23 41 52496 1
-23 42 520 -1
-23 43 10040 1
-23 44 57664 -1
-23 45 96112 1
-23 46 2116 -1
-23 47 17560 -1
-23 48 216640 1
-23 49 258544 -1
-23 50 18832 1
-23 51 172472 -1
-23 52 389440 1
-23 53 86960 1
-23 54 30064 1
-23 55 264056 1
-23 56 576064 1
-23 57 624880 1
-23 58 21080 1
-23 59 362552 1
-23 60 776512 -1
-23 61 828784 1
-23 62 13780 -1
-23 63 467960 -1
-23 64 990784 1
-23 65 1046512 1
-23 66 68944 -1
-23 67 580280 -1
-23 68 1218880 1
-23 69 1278064 1
-22 -69 1375280 1
-22 -68 658048 1
-22 -67 628888 1
-22 -66 1200320 -1
-22 -65 1143728 -1
-22 -64 21760 1
-22 -63 516568 -1
-22 -62 979136 -1
-22 -61 37040 -1
-22 -60 436864 1
-22 -59 411160 -1
-22 -58 771776 -1
-22 -57 722096 -1
-22 -56 336640 1
-22 -55 312664 1
-22 -54 578240 1
-22 -53 532016 1
-22 -52 243328 -1
-22 -51 221080 -1
-22 -50 398528 -1
-22 -49 355760 -1
-22 -48 156928 -1
-22 -47 8024 -1
-22 -46 232640 1
-22 -45 193328 1
-22 -44 77440 1
-22 -43 58648 1
-22 -42 80576 1
-22 -41 44720 -1
-22 -40 4864 1
-22 -39 2440 1
-22 -38 57664 -1
-22 -37 90064 -1
-22 -36 12160 1
-22 -35 76136 1
-22 -34 182080 -1
-22 -33 211024 -1
-22 -32 119552 -1
-22 -31 133160 -1
-22 -30 292672 -1
-22 -29 318160 -1
-22 -28 171392 -1
-22 -27 183272 -1
-22 -26 389440 1
-22 -25 411472 -1
-22 -24 16640 1
-22 -23 226472 1
-22 -22 472384 -1
-22 -21 25840 -1
-22 -20 254336 -1
-22 -19 262760 1
-22 -18 541504 -1
-22 -17 556624 -1
-22 -16 285440 -1
-22 -15 5512 -1
-22 -14 119360 1
-22 -13 608464 1
-22 -12 309632 1
-22 -11 62920 -1
-22 -10 638272 1
-22 -9 646480 1
-22 -8 326912 -1
-22 -7 330152 -1
-22 -6 665920 1
-22 -5 670672 -1
-22 -4 337280 -1
-22 -3 338792 1
-22 -2 679744 -1
-22 -1 681040 1
-22 0 30976 -1
-22 1 340520 1
-22 2 679744 -1
-22 3 677584 -1
-22 4 337280 1
-22 5 335336 1
-22 6 665920 1
-22 7 660304 -1
-22 8 326912 1
-22 9 323240 1
-22 10 638272 1
-22 11 125840 1
-22 12 309632 -1
-22 13 304232 -1
-22 14 119360 1
-22 15 11024 -1
-22 16 285440 1
-22 17 278312 -1
-22 18 541504 -1
-22 19 525520 -1
-22 20 254336 1
-22 21 12920 -1
-22 22 472384 -1
-22 23 452944 1
-22 24 16640 -1
-22 25 205736 -1
-22 26 389440 1
-22 27 366544 1
-22 28 171392 1
-22 29 159080 1
-22 30 292672 -1
-22 31 266320 -1
-22 32 119552 1
-22 33 105512 -1
-22 34 182080 -1
-22 35 152272 -1
-22 36 12160 -1
-22 37 45032 1
-22 38 57664 -1
-22 39 4880 1
-22 40 4864 1
-22 41 22360 1
-22 42 80576 -1
-22 43 117296 1
-22 44 77440 1
-22 45 96664 1
-22 46 232640 -1
-22 47 16048 1
-22 48 156928 -1
-22 49 177880 1
-22 50 398528 1
-22 51 442160 -1
-22 52 243328 -1
-22 53 266008 1
-22 54 578240 -1
-22 55 625328 -1
-22 56 336640 1
-22 57 361048 1
-22 58 771776 1
-22 59 822320 -1
-22 60 436864 1
-22 61 18520 -1
-22 62 979136 1
-22 63 1033136 1
-22 64 21760 1
-22 65 571864 1
-22 66 1200320 1
-22 67 1257776 1
-22 68 658048 1
-22 69 687640 1
-21 -69 1464048 -1
-21 -68 702432 -1
-21 -67 336636 -1
-21 -66 1289088 -1
-21 -65 136944 -1
-21 -64 588384 -1
-21 -63 93492 1
-21 -62 1067904 -1
-21 -61 4176 -1
-21 -60 481248 -1
-21 -59 227772 1
-21 -58 860544 1
-21 -57 810864 -1
-21 -56 42336 -1
-21 -55 178524 1
-21 -54 222336 -1
-21 -53 620784 -1
-21 -52 31968 -1
-21 -51 132732 1
-21 -50 487296 -1
-21 -49 63504 -1
-21 -48 201312 -1
-21 -47 1116 1
-21 -46 321408 -1
-21 -45 94032 1
-21 -44 121824 1
-21 -43 5724 1
-21 -42 169344 1
-21 -41 133488 -1
-21 -40 49248 1
-21 -39 16092 -1
-21 -38 3456 1
-21 -37 1296 1
-21 -36 5472 1
-21 -35 15876 -1
-21 -34 1152 1
-21 -33 122256 1
-21 -32 75168 1
-21 -31 44388 -1
-21 -30 203904 -1
-21 -29 25488 1
-21 -28 127008 1
-21 -27 23148 -1
-21 -26 300672 1
-21 -25 35856 -1
-21 -24 171936 1
-21 -23 91044 -1
-21 -22 383616 -1
-21 -21 402192 1
-21 -20 288 -1
-21 -19 109188 1
-21 -18 150912 -1
-21 -17 24624 1
-21 -16 26784 1
-21 -15 123876 1
-21 -14 508032 1
-21 -13 519696 -1
-21 -12 265248 1
-21 -11 15012 1
-21 -10 549504 -1
-21 -9 185904 1
-21 -8 282528 1
-21 -7 1764 1
-21 -6 577152 -1
-21 -5 581904 1
-21 -4 292896 1
-21 -3 147204 1
-21 -2 65664 -1
-21 -1 592272 -1
-21 0 14112 -1
-21 1 148068 -1
-21 2 65664 -1
-21 3 588816 1
-21 4 292896 -1
-21 5 145476 1
-21 6 577152 -1
-21 7 7056 1
-21 8 282528 1
-21 9 46476 -1
-21 10 549504 -1
-21 11 60048 1
-21 12 265248 -1
-21 13 129924 -1
-21 14 508032 1
-21 15 495504 1
-21 16 26784 1
-21 17 6156 -1
-21 18 150912 1
-21 19 436752 1
-21 20 288 1
-21 21 100548 1
-21 22 383616 -1
-21 23 364176 -1
-21 24 171936 1
-21 25 8964 -1
-21 26 300672 1
-21 27 92592 1
-21 28 127008 -1
-21 29 6372 1
-21 30 203904 -1
-21 31 177552 -1
-21 32 75168 1
-21 33 30564 1
-21 34 1152 1
-21 35 63504 -1
-21 36 5472 1
-21 37 324 1
-21 38 3456 -1
-21 39 64368 1
-21 40 49248 -1
-21 41 33372 1
-21 42 169344 -1
-21 43 22896 -1
-21 44 121824 1
-21 45 23508 1
-21 46 321408 1
-21 47 4464 -1
-21 48 201312 1
-21 49 15876 -1
-21 50 487296 1
-21 51 530928 -1
-21 52 31968 -1
-21 53 155196 1
-21 54 222336 -1
-21 55 714096 -1
-21 56 42336 1
-21 57 202716 1
-21 58 860544 -1
-21 59 911088 -1
-21 60 481248 -1
-21 61 1044 -1
-21 62 1067904 1
-21 63 373968 1
-21 64 588384 1
-21 65 34236 1
-21 66 1289088 1
-21 67 1346544 1
-21 68 702432 -1
-21 69 366012 1
-20 -69 1544752 1
-20 -68 92848 -1
-20 -67 356812 -1
-20 -66 1369792 -1
-20 -65 187600 -1
-20 -64 19648 1
-20 -63 300652 1
-20 -62 1148608 -1
-20 -61 1095472 -1
-20 -60 32600 -1
-20 -59 247948 1
-20 -58 941248 -1
-20 -57 891568 1
-20 -56 52672 -1
-20 -55 198700 -1
-20 -54 747712 1
-20 -53 701488 1
-20 -52 41008 -1
-20 -51 152908 1
-20 -50 113600 -1
-20 -49 525232 -1
-20 -48 7552 1
-20 -47 110572 -1
-20 -46 402112 1
-20 -45 362800 -1
-20 -44 10136 -1
-20 -43 71692 -1
-20 -42 250048 -1
-20 -41 214192 -1
-20 -40 11200 1
-20 -39 36268 1
-20 -38 111808 1
-20 -37 79408 1
-20 -36 2992 1
-20 -35 4300 1
-20 -34 12608 -1
-20 -33 5936 1
-20 -32 1088 -1
-20 -31 24212 -1
-20 -30 123200 1
-20 -29 148688 -1
-20 -28 5416 -1
-20 -27 49268 -1
-20 -26 219968 1
-20 -25 4400 1
-20 -24 16448 1
-20 -23 70868 -1
-20 -22 302912 -1
-20 -21 321488 1
-20 -20 21200 -1
-20 -19 5236 1
-20 -18 372032 1
-20 -17 387152 1
-20 -16 896 -1
-20 -15 103700 1
-20 -14 427328 -1
-20 -13 438992 1
-20 -12 14056 -1
-20 -11 114932 1
-20 -10 468800 -1
-20 -9 477008 1
-20 -8 30272 -1
-20 -7 122708 1
-20 -6 496448 1
-20 -5 501200 -1
-20 -4 31568 1
-20 -3 127028 -1
-20 -2 510272 1
-20 -1 511568 -1
-20 0 1600 -1
-20 1 127892 -1
-20 2 510272 -1
-20 3 508112 -1
-20 4 15784 1
-20 5 125300 -1
-20 6 496448 -1
-20 7 490832 1
-20 8 30272 1
-20 9 119252 1
-20 10 468800 1
-20 11 459728 1
-20 12 28112 1
-20 13 109748 1
-20 14 427328 1
-20 15 414800 1
-20 16 896 -1
-20 17 96788 1
-20 18 372032 -1
-20 19 20944 1
-20 20 10600 1
-20 21 80372 1
-20 22 302912 1
-20 23 283472 -1
-20 24 16448 -1
-20 25 1100 -1
-20 26 219968 -1
-20 27 197072 -1
-20 28 10832 -1
-20 29 37172 -1
-20 30 123200 -1
-20 31 96848 -1
-20 32 1088 -1
-20 33 1484 -1
-20 34 12608 1
-20 35 17200 -1
-20 36 1496 -1
-20 37 19852 -1
-20 38 111808 1
-20 39 145072 -1
-20 40 11200 1
-20 41 53548 1
-20 42 250048 -1
-20 43 286768 1
-20 44 20272 -1
-20 45 90700 1
-20 46 402112 1
-20 47 442288 1
-20 48 7552 1
-20 49 131308 1
-20 50 113600 -1
-20 51 611632 -1
-20 52 20504 -1
-20 53 175372 -1
-20 54 747712 1
-20 55 794800 1
-20 56 52672 -1
-20 57 222892 -1
-20 58 941248 -1
-20 59 991792 -1
-20 60 65200 1
-20 61 273868 1
-20 62 1148608 -1
-20 63 1202608 -1
-20 64 19648 -1
-20 65 46900 -1
-20 66 1369792 -1
-20 67 1427248 1
-20 68 46424 1
-20 69 386188 -1
-19 -69 808888 -1
-19 -68 31808 1
-19 -67 1500272 1
-19 -66 11272 1
-19 -65 693112 -1
-19 -64 1330496 -1
-19 -63 1275632 -1
-19 -62 19088 1
-19 -61 584248 -1
-19 -60 1116224 -1
-19 -59 1064816 1
-19 -58 63392 -1
-19 -57 482296 1
-19 -56 915776 -1
-19 -55 867824 -1
-19 -54 51296 1
-19 -53 387256 -1
-19 -52 729152 1
-19 -51 684656 1
-19 -50 2504 1
-19 -49 299128 1
-19 -48 556352 1
-19 -47 515312 1
-19 -46 464 1
-19 -45 217912 1
-19 -44 397376 1
-19 -43 359792 -1
-19 -42 20192 1
-19 -41 143608 -1
-19 -40 252224 -1
-19 -39 218096 -1
-19 -38 11552 -1
-19 -37 76216 1
-19 -36 120896 -1
-19 -35 90224 1
-19 -34 472 1
-19 -33 15736 -1
-19 -32 3392 1
-19 -31 23824 1
-19 -30 112 1
-19 -29 37832 1
-19 -28 100288 1
-19 -27 124048 1
-19 -26 9184 1
-19 -25 84488 -1
-19 -24 190144 1
-19 -23 210448 1
-19 -22 14368 -1
-19 -21 124232 -1
-19 -20 266176 1
-19 -19 40432 1
-19 -18 73 1
-19 -17 157064 -1
-19 -16 328384 -1
-19 -15 341776 -1
-19 -14 2768 1
-19 -13 182984 -1
-19 -12 12992 -1
-19 -11 386704 -1
-19 -10 24736 1
-19 -9 201992 -1
-19 -8 411328 -1
-19 -7 417808 -1
-19 -6 26464 1
-19 -5 214088 1
-19 -4 432064 -1
-19 -3 435088 -1
-19 -2 3416 -1
-19 -1 219272 1
-19 0 23104 1
-19 1 438544 1
-19 2 6832 1
-19 3 217544 1
-19 4 432064 1
-19 5 428176 -1
-19 6 26464 1
-19 7 208904 -1
-19 8 411328 1
-19 9 403984 -1
-19 10 24736 1
-19 11 193352 1
-19 12 12992 1
-19 13 365968 1
-19 14 1384 1
-19 15 170888 -1
-19 16 328384 1
-19 17 314128 -1
-19 18 1168 -1
-19 19 20216 1
-19 20 266176 -1
-19 21 248464 1
-19 22 14368 -1
-19 23 105224 1
-19 24 190144 -1
-19 25 168976 -1
-19 26 9184 1
-19 27 62024 -1
-19 28 100288 -1
-19 29 75664 -1
-19 30 56 1
-19 31 11912 1
-19 32 3392 1
-19 33 31472 1
-19 34 944 1
-19 35 45112 1
-19 36 120896 -1
-19 37 152432 1
-19 38 11552 1
-19 39 109048 1
-19 40 252224 -1
-19 41 287216 1
-19 42 20192 -1
-19 43 179896 -1
-19 44 397376 1
-19 45 435824 1
-19 46 58 -1
-19 47 257656 -1
-19 48 556352 1
-19 49 598256 -1
-19 50 5008 1
-19 51 342328 1
-19 52 729152 1
-19 53 774512 -1
-19 54 51296 -1
-19 55 433912 1
-19 56 915776 -1
-19 57 964592 -1
-19 58 63392 1
-19 59 532408 1
-19 60 1116224 -1
-19 61 1168496 -1
-19 62 9544 1
-19 63 637816 1
-19 64 1330496 -1
-19 65 1386224 1
-19 66 22544 1
-19 67 750136 1
-19 68 31808 1
-19 69 1617776 -1
-18 -69 1683504 1
-18 -68 812160 -1
-18 -67 31320 1
-18 -66 1508544 1
-18 -65 1451952 1
-18 -64 232704 1
-18 -63 74520 1
-18 -62 429120 -1
-18 -61 1234224 -1
-18 -60 590976 1
-18 -59 565272 -1
-18 -58 8640 1
-18 -57 1030320 1
-18 -56 490752 1
-18 -55 155592 1
-18 -54 10944 1
-18 -53 280080 -1
-18 -52 397440 1
-18 -51 375192 -1
-18 -50 706752 1
-18 -49 663984 1
-18 -48 311040 -1
-18 -47 290520 -1
-18 -46 180288 -1
-18 -45 55728 1
-18 -44 77184 1
-18 -43 212760 -1
-18 -42 77760 1
-18 -41 352944 1
-18 -40 158976 -1
-18 -39 141912 -1
-18 -38 250560 -1
-18 -37 72720 1
-18 -36 10368 -1
-18 -35 1368 1
-18 -34 126144 -1
-18 -33 19440 1
-18 -32 34560 -1
-18 -31 20952 -1
-18 -30 15552 -1
-18 -29 9936 1
-18 -28 5760 1
-18 -27 360 -1
-18 -26 27072 1
-18 -25 103248 -1
-18 -24 62208 -1
-18 -23 72360 -1
-18 -22 164160 -1
-18 -21 182736 -1
-18 -20 100224 1
-18 -19 36216 -1
-18 -18 25920 -1
-18 -17 16560 1
-18 -16 131328 -1
-18 -15 138024 1
-18 -14 288576 -1
-18 -13 300240 1
-18 -12 155520 -1
-18 -11 160488 -1
-18 -10 110016 -1
-18 -9 37584 1
-18 -8 11520 -1
-18 -7 176040 1
-18 -6 357696 1
-18 -5 362448 -1
-18 -4 183168 -1
-18 -3 184680 -1
-18 -2 371520 -1
-18 -1 124272 -1
-18 0 2304 1
-18 1 62136 1
-18 2 371520 -1
-18 3 369360 1
-18 4 183168 -1
-18 5 181224 1
-18 6 357696 1
-18 7 352080 1
-18 8 11520 1
-18 9 18792 1
-18 10 110016 1
-18 11 320976 1
-18 12 155520 -1
-18 13 150120 -1
-18 14 288576 -1
-18 15 276048 1
-18 16 131328 -1
-18 17 8280 -1
-18 18 25920 -1
-18 19 72432 -1
-18 20 100224 1
-18 21 91368 1
-18 22 164160 -1
-18 23 144720 -1
-18 24 62208 -1
-18 25 51624 -1
-18 26 27072 -1
-18 27 720 1
-18 28 5760 -1
-18 29 4968 -1
-18 30 15552 1
-18 31 41904 1
-18 32 34560 1
-18 33 9720 -1
-18 34 126144 1
-18 35 2736 1
-18 36 10368 1
-18 37 36360 -1
-18 38 250560 1
-18 39 283824 1
-18 40 158976 1
-18 41 176472 -1
-18 42 77760 -1
-18 43 425520 -1
-18 44 77184 1
-18 45 27864 1
-18 46 180288 -1
-18 47 581040 1
-18 48 311040 1
-18 49 331992 -1
-18 50 706752 -1
-18 51 750384 -1
-18 52 397440 -1
-18 53 140040 1
-18 54 10944 -1
-18 55 311184 1
-18 56 490752 -1
-18 57 515160 -1
-18 58 8640 -1
-18 59 1130544 -1
-18 60 590976 -1
-18 61 617112 -1
-18 62 429120 -1
-18 63 149040 -1
-18 64 232704 1
-18 65 725976 -1
-18 66 1508544 -1
-18 67 62640 1
-18 68 812160 1
-18 69 841752 1
-17 -69 1742320 -1
-17 -68 841568 -1
-17 -67 406204 1
-17 -66 1567360 1
-17 -65 215824 1
-17 -64 727520 1
-17 -63 350044 1
-17 -62 1346176 1
-17 -61 1293040 1
-17 -60 620384 1
-17 -59 297340 1
-17 -58 1138816 -1
-17 -57 1089136 1
-17 -56 520160 1
-17 -55 19084 -1
-17 -54 945280 -1
-17 -53 899056 1
-17 -52 426848 -1
-17 -51 40460 1
-17 -50 765568 1
-17 -49 144560 -1
-17 -48 340448 1
-17 -47 159964 -1
-17 -46 599680 1
-17 -45 560368 1
-17 -44 260960 -1
-17 -43 121084 -1
-17 -42 447616 -1
-17 -41 411760 -1
-17 -40 6496 -1
-17 -39 85660 -1
-17 -38 309376 1
-17 -37 276976 -1
-17 -36 122720 -1
-17 -35 53692 1
-17 -34 184960 -1
-17 -33 22288 -1
-17 -32 63968 -1
-17 -31 25180 -1
-17 -30 74368 -1
-17 -29 48880 1
-17 -28 12128 -1
-17 -27 124 1
-17 -26 4480 1
-17 -25 44432 1
-17 -24 6560 -1
-17 -23 21476 -1
-17 -22 105344 1
-17 -21 123920 -1
-17 -20 70816 -1
-17 -19 39620 1
-17 -18 174464 1
-17 -17 189584 -1
-17 -16 14560 1
-17 -15 54308 1
-17 -14 229760 -1
-17 -13 241424 -1
-17 -12 126112 -1
-17 -11 65540 -1
-17 -10 271232 -1
-17 -9 279440 1
-17 -8 143392 -1
-17 -7 73316 -1
-17 -6 298880 -1
-17 -5 303632 1
-17 -4 4960 -1
-17 -3 77636 1
-17 -2 312704 1
-17 -1 12560 -1
-17 0 9248 1
-17 1 3140 -1
-17 2 312704 1
-17 3 310544 1
-17 4 4960 -1
-17 5 75908 1
-17 6 298880 -1
-17 7 293264 -1
-17 8 143392 -1
-17 9 69860 1
-17 10 271232 -1
-17 11 262160 -1
-17 12 126112 1
-17 13 60356 -1
-17 14 229760 -1
-17 15 217232 1
-17 16 14560 -1
-17 17 47396 -1
-17 18 174464 1
-17 19 158480 1
-17 20 70816 1
-17 21 30980 -1
-17 22 105344 1
-17 23 85904 -1
-17 24 6560 -1
-17 25 11108 1
-17 26 4480 1
-17 27 496 -1
-17 28 12128 -1
-17 29 12220 -1
-17 30 74368 1
-17 31 100720 1
-17 32 63968 1
-17 33 5572 -1
-17 34 184960 1
-17 35 214768 -1
-17 36 122720 -1
-17 37 69244 1
-17 38 309376 -1
-17 39 342640 1
-17 40 6496 1
-17 41 102940 1
-17 42 447616 1
-17 43 484336 1
-17 44 260960 -1
-17 45 140092 -1
-17 46 599680 -1
-17 47 639856 1
-17 48 340448 -1
-17 49 36140 1
-17 50 765568 -1
-17 51 161840 -1
-17 52 426848 -1
-17 53 224764 -1
-17 54 945280 1
-17 55 76336 1
-17 56 520160 -1
-17 57 272284 -1
-17 58 1138816 1
-17 59 1189360 -1
-17 60 620384 1
-17 61 323260 -1
-17 62 1346176 -1
-17 63 1400176 -1
-17 64 727520 -1
-17 65 53956 1
-17 66 1567360 -1
-17 67 1624816 -1
-17 68 841568 -1
-17 69 435580 1
-16 -69 1794608 -1
-16 -68 108464 -1
-16 -67 419276 -1
-16 -66 1619648 1
-16 -65 1563056 -1
-16 -63 363116 1
-16 -62 1398464 -1
-16 -61 1345328 1
-16 -60 20204 -1
-16 -59 310412 1
-16 -58 1191104 -1
-16 -57 1141424 -1
-16 -56 68288 1
-16 -55 261164 1
-16 -54 997568 -1
-16 -53 951344 1
-16 -52 56624 -1
-16 -51 215372 1
-16 -50 817856 -1
-16 -49 775088 1
-16 -48 179 1
-16 -47 173036 1
-16 -46 651968 1
-16 -45 10384 1
-16 -44 8972 -1
-16 -43 134156 1
-16 -42 499904 -1
-16 -41 464048 -1
-16 -40 26816 1
-16 -39 98732 -1
-16 -38 361664 -1
-16 -37 329264 1
-16 -36 18608 -1
-16 -35 66764 -1
-16 -34 237248 -1
-16 -33 208304 1
-16 -32 704 1
-16 -31 38252 1
-16 -30 126656 -1
-16 -29 101168 -1
-16 -28 1196 1
-16 -27 13196 -1
-16 -26 29888 1
-16 -25 7856 -1
-16 -24 832 1
-16 -23 8404 -1
-16 -22 53056 1
-16 -21 6512 1
-16 -20 5584 1
-16 -19 26548 1
-16 -18 122176 1
-16 -17 137296 1
-16 -16 592 1
-16 -15 3172 -1
-16 -14 177472 -1
-16 -13 189136 1
-16 -12 3124 -1
-16 -11 52468 -1
-16 -10 218944 1
-16 -9 227152 1
-16 -8 14656 -1
-16 -7 60244 1
-16 -6 246592 1
-16 -5 251344 -1
-16 -4 15952 1
-16 -3 64564 1
-16 -2 260416 1
-16 -1 261712 -1
-16 1 65428 -1
-16 2 260416 -1
-16 3 258256 1
-16 4 3988 1
-16 5 62836 -1
-16 6 246592 -1
-16 7 240976 1
-16 8 14656 1
-16 9 56788 1
-16 10 218944 -1
-16 11 209872 -1
-16 12 12496 -1
-16 13 47284 1
-16 14 177472 1
-16 15 12688 -1
-16 16 37 -1
-16 17 34324 1
-16 18 122176 -1
-16 19 106192 1
-16 20 1396 1
-16 21 1628 -1
-16 22 53056 -1
-16 23 33616 -1
-16 24 832 -1
-16 25 1964 1
-16 26 29888 1
-16 27 52784 1
-16 28 4784 -1
-16 29 25292 1
-16 30 126656 -1
-16 31 153008 -1
-16 32 704 1
-16 33 52076 -1
-16 34 237248 -1
-16 35 267056 1
-16 36 4652 1
-16 37 82316 -1
-16 38 361664 -1
-16 39 394928 1
-16 40 26816 1
-16 41 116012 1
-16 42 499904 -1
-16 43 536624 -1
-16 44 35888 1
-16 45 2596 1
-16 46 651968 1
-16 47 692144 -1
-16 48 2864 1
-16 49 193772 -1
-16 50 817856 -1
-16 51 861488 -1
-16 52 14156 1
-16 53 237836 -1
-16 54 997568 -1
-16 55 1044656 -1
-16 56 68288 1
-16 57 285356 1
-16 58 1191104 -1
-16 59 1241648 -1
-16 60 80816 1
-16 61 336332 -1
-16 62 1398464 -1
-16 63 1452464 -1
-16 65 390764 1
-16 66 1619648 1
-16 67 1677104 1
-16 68 27116 1
-16 69 448652 1
-15 -69 920376 -1
-15 -68 593856 1
-15 -67 574416 1
-15 -66 104112 1
-15 -65 804600 -1
-15 -64 1553472 -1
-15 -63 499536 -1
-15 -62 45144 -1
-15 -61 695736 1
-15 -60 1339200 -1
-15 -59 429264 1
-15 -58 6444 1
-15 -57 593784 1
-15 -56 1138752 1
-15 -55 1090800 1
-15 -54 21744 1
-15 -53 498744 -1
-15 -52 952128 -1
-15 -51 907632 -1
-15 -50 3600 1
-15 -49 136872 -1
-15 -48 779328 -1
-15 -47 738288 -1
-15 -46 21816 -1
-15 -45 109800 -1
-15 -44 620352 -1
-15 -43 582768 -1
-15 -42 8532 -1
-15 -41 85032 -1
-15 -40 158400 1
-15 -39 441072 -1
-15 -38 25488 -1
-15 -37 187704 -1
-15 -36 114624 1
